char,sent_n,token_i,word
0,1,0,A
2,1,1,woman
17,1,4,found
23,1,5,guilty
33,1,7,killing
45,1,9,fiancÃ
63,2,13,ran
88,2,18,times
103,2,21,drink
109,2,22,drive
115,2,23,limit
122,3,25,Caroline
131,3,26,Broad
142,3,30,killed
153,3,32,partner
170,3,35,years
176,3,36,Christopher
188,3,37,Phillips
211,3,43,ran
231,3,48,car
235,3,49,park
247,3,52,Full
252,3,53,Moon
257,3,54,Pub
264,3,56,Twerton
273,3,58,Bath
279,3,60,England
290,3,62,August
307,4,67,Broad
322,4,70,jailed
339,4,73,years
348,5,76,Witness
356,5,77,reports
377,5,81,Broad
394,5,85,car
402,5,87,saw
410,5,89,Phillips
419,5,90,slide
433,5,93,bonnet
453,5,97,car
457,5,98,continue
469,5,100,drive
489,6,105,couple
505,6,108,drinking
530,6,112,pub
546,6,115,hours
563,6,118,incident
573,7,120,Broad
579,7,121,denies
590,7,123,wrong
606,7,126,says
621,7,130,remember
634,7,132,car
638,7,133,going
644,7,134,forward
655,8,137,Detective
665,8,138,Sergeant
674,8,139,Peter
680,8,140,Knight
687,8,141,released
698,8,143,statement
708,8,144,saying
725,8,148,events
735,8,150,Sunday
742,8,151,August
774,8,158,example
793,8,162,selfish
805,8,164,wholly
812,8,165,unnecessary
824,8,166,actions
837,8,169,drunken
845,8,170,driver
856,8,172,lead
864,8,174,tragic
874,8,176,nasty
880,8,177,circumstances
896,9,180,He
904,9,182,thanked
916,9,184,Twerton
924,9,185,community
944,9,188,help
960,9,191,investigation
980,10,195,Broad
994,10,198,Phillips
1017,10,203,relationship
1040,10,206,years
1050,10,208,ran
1056,10,210,tiling
1063,10,211,business
