char,sent_n,token_i,word
0,1,0,Ashley
7,1,1,Todd
15,1,4,campaign
24,1,5,volunteer
38,1,7,John
43,1,8,McCain
58,1,12,Wednesday
68,1,13,reported
90,1,17,attacked
105,1,20,Obama
111,1,21,supporter
136,1,25,ATM
143,1,27,Pittsburgh
155,1,29,Pennsylvania
169,1,31,admitted
181,1,33,Friday
213,1,40,story
221,2,43,Todd
230,2,45,described
244,2,47,attacker
258,2,50,tall
265,2,53,dark
270,2,55,skinned
278,2,56,African
286,2,58,American
301,2,62,pressed
311,2,64,knife
329,2,67,neck
357,2,73,ATM
362,3,75,She
366,3,76,claimed
389,3,80,gave
406,3,86,noticed
416,3,88,McCain
423,3,89,sticker
438,3,92,car
446,3,94,proceeded
459,3,96,beat
475,3,99,pinning
496,3,103,scratching
509,3,105,backwards
520,3,107,B
528,3,111,Barack
545,3,115,cheek
560,3,118,knife
567,4,120,He
575,4,122,fled
584,4,124,scene
595,4,127,said
608,4,130,later
628,4,134,recall
644,4,137,direction
657,4,139,fled
664,5,142,He
667,5,143,wanted
677,5,145,teach
689,5,148,lesson
701,5,151,said
722,5,157,Barack
729,5,158,Obama
735,5,159,supporter
748,6,163,It
757,6,166,like
766,6,168,cheek
776,6,170,carved
791,6,175,police
798,6,176,spokeswoman
810,6,177,said
822,6,180,mutilation
834,6,182,referring
856,6,188,scratch
869,6,192,scrape
878,7,195,Todd
891,7,198,seek
896,7,199,medical
904,7,200,attention
915,7,202,instead
923,7,203,leaving
937,7,206,friend
946,7,208,apartment
960,7,210,calling
968,7,211,police
985,7,214,hour
1000,7,217,time
1009,7,219,said
1027,7,223,attacked
1042,8,227,Pittsburgh
1053,8,228,Police
1060,8,229,Department
1071,8,230,administered
1086,8,232,polygraph
1096,8,233,test
1104,8,235,Todd
1115,8,237,spotting
1132,8,239,inconsistencies
1155,8,242,story
1165,8,244,finding
1178,8,246,bank
1187,8,248,video
1193,8,249,records
1201,8,250,showed
1229,8,256,ATM
1233,8,257,machine
1244,9,260,Police
1251,9,261,Commander
1261,9,262,Larry
1267,9,263,Ross
1272,9,264,said
1277,9,265,Todd
1284,9,267,story
1290,9,268,began
1299,9,270,change
1311,9,272,subsequent
1322,9,273,interviews
1335,11,276,She
1339,11,277,added
1351,11,279,things
1410,11,294,tell
1419,11,296,initial
1427,11,297,officer
1440,11,301,said
1446,12,303,Todd
1455,12,305,added
1470,12,308,alleged
1478,12,309,attacker
1492,12,312,fondled
1510,12,317,follow
1520,12,320,interview
1535,12,323,later
1541,12,324,changed
1553,12,326,story
1584,12,333,unconscious
1607,12,336,attack
1617,13,339,Police
1633,13,342,Todd
1642,13,344,suffered
1652,13,346,mental
1659,13,347,problems
1676,13,351,past
1682,14,353,They
1694,14,356,believe
1718,14,360,pull
1728,14,362,hoax
1739,15,366,story
1745,15,367,received
1754,15,368,widespread
1765,15,369,attention
1786,15,372,internet
1799,15,374,mass
1804,15,375,media
1810,15,376,outlets
1827,15,380,featured
1841,15,383,massive
1849,15,384,headline
1861,15,386,conservative
1874,15,387,news
1879,15,388,aggregation
1891,15,389,website
1899,15,390,Drudge
1906,15,391,Report
1919,16,395,McCain
1926,16,396,campaign
1935,16,397,said
1940,16,398,McCain
1951,16,400,Palin
1966,16,403,spoken
1989,16,408,phone
1996,16,410,offering
2011,16,412,condolences
2024,17,414,Obama
2030,17,415,later
2036,17,416,condemned
2050,17,418,attack
2061,17,420,called
2076,17,423,attacker
2091,17,426,brought
2102,17,428,justice
