char,sent_n,token_i,word
0,1,0,BELLEVILLE
12,1,2,Indiana
24,3,5,A
26,3,6,man
30,3,7,wanted
42,3,10,Pennsylvania
55,3,11,double
62,3,12,homicide
75,3,14,apparent
84,3,15,abduction
105,3,19,old
109,3,20,girl
118,3,22,captured
127,3,23,Monday
142,3,26,red
146,3,27,Jetta
159,3,30,driving
167,3,31,crashed
178,3,33,Indiana
186,3,34,following
198,3,36,police
205,3,37,pursuit
214,3,39,State
220,3,40,Police
227,3,41,said
235,4,44,State
241,4,45,Police
252,4,47,Sgt
257,5,49,Dave
262,5,50,Bursten
270,5,51,said
275,5,52,David
281,5,53,Ludwig
297,5,58,apprehended
326,5,62,EST
336,5,65,UTC
349,5,69,car
360,5,72,driving
368,5,73,crashed
385,5,76,miles
391,5,77,west
399,5,79,Indianapolis
416,5,82,Belleville
428,6,84,Bursten
442,6,86,attempted
455,6,88,pull
460,6,89,Ludwig
480,6,94,sped
490,6,97,initiating
503,6,99,pursuit
514,6,101,State
520,6,102,Police
529,7,105,Authorities
541,7,106,believe
554,7,108,Ludwig
565,7,110,attempting
579,7,112,cross
590,7,114,Minnesota
604,7,116,possibly
613,7,117,stay
627,7,120,relatives
638,7,122,according
651,7,124,information
663,7,125,provided
675,7,127,Ludwig
684,7,129,father
693,8,132,Bursten
701,8,133,said
706,8,134,Ludwig
717,8,136,found
732,8,139,missing
740,8,140,girl
754,8,144,old
758,8,145,Kara
763,8,146,Beth
768,8,147,Borden
778,8,150,daughter
794,8,153,slain
800,8,154,couple
825,8,160,unharmed
837,9,164,He
845,9,167,custody
869,9,172,girl
876,9,175,Bursten
884,9,176,said
891,10,179,A
893,10,180,radio
899,10,181,broadcast
909,10,182,heard
920,10,185,motorist
929,10,186,prompted
942,10,188,listener
954,10,190,report
961,10,191,sighting
974,10,193,car
1000,10,199,riding
