char,sent_n,token_i,word
8,1,2,old
12,1,3,Kathleen
21,1,4,Jennings
30,1,5,walked
37,1,6,free
47,1,8,court
53,1,9,today
65,1,11,getting
76,1,13,absolute
85,1,14,discharge
104,1,17,court
110,1,18,case
120,2,21,teen
129,2,23,taken
138,2,25,court
147,2,27,train
153,2,28,operator
162,2,29,Merseyrail
185,2,32,caught
201,2,35,feet
211,2,38,chair
223,3,42,teen
228,3,43,wept
240,3,46,left
245,3,47,court
256,3,50,conviction
278,3,53,shattered
292,3,55,dream
312,3,59,teacher
328,3,62,absolute
337,3,63,discharge
347,3,64,means
361,3,67,conviction
381,3,70,penalty
397,3,73,imposed
413,3,76,attempted
423,3,77,prosecution
448,3,81,affect
462,3,84,criminal
471,3,85,record
480,4,88,Merseyrail
503,4,92,British
511,4,93,train
517,4,94,operator
529,4,96,prosecute
548,4,99,offence
577,4,104,impose
586,4,106,fine
597,4,108,repeat
604,4,109,offences
629,4,114,zero
634,4,115,tolerance
645,4,117,policy
656,4,119,resulted
677,4,123,people
690,4,125,taken
699,4,127,court
712,4,130,operator
738,4,134,thought
749,4,136,come
757,5,139,Merseyrail
768,5,140,said
778,5,143,statement
790,5,146,We
800,5,149,regard
811,5,151,campaign
823,5,153,Draconian
834,6,155,We
841,6,157,responding
859,6,160,demands
870,6,162,passengers
891,6,166,want
899,6,168,sit
908,6,171,seat
913,6,172,covered
924,6,174,mud
931,6,176,dirt
945,6,180,campaign
958,6,182,received
967,6,183,widespread
978,6,184,messages
990,6,186,support
1003,6,188,passengers
1029,6,191,country
1040,7,195,Putting
1048,7,196,feet
1056,7,198,seats
1065,7,200,antisocial
1090,7,204,plenty
1100,7,206,warnings
1116,7,209,network
1137,7,212,behaviour
1155,7,215,consequences
