char,sent_n,token_i,word
0,1,0,A
8,1,2,alarm
14,1,3,fire
24,1,6,house
30,1,7,owned
39,1,9,John
48,1,11,Evelyn
55,1,12,Bencinich
77,1,17,initiators
93,1,20,lawsuit
101,1,21,filed
119,1,24,Elmwood
127,1,25,Village
135,1,26,Hotel
141,1,27,proposal
153,1,29,Buffalo
162,1,31,required
171,1,32,firefighters
187,1,34,rescue
200,1,36,cats
213,1,39,dogs
221,1,41,Buffalo
230,1,43,New
234,1,44,York
239,1,45,today
247,2,48,At
262,2,52,eastern
270,2,53,time
276,2,55,firefighters
294,2,57,called
308,2,60,home
319,2,63,Granger
327,2,64,Place
346,2,69,fire
360,2,72,started
375,2,75,basement
385,3,77,It
388,3,78,quickly
396,3,79,spread
416,3,83,floor
432,3,86,main
437,3,87,bathroom
450,3,89,destroyed
465,4,92,fire
478,4,95,spread
492,4,98,second
499,4,99,floor
508,4,101,attic
516,5,104,Initial
524,5,105,calls
530,5,106,said
545,5,109,animals
558,5,111,inside
569,5,113,house
579,5,115,firefighters
592,5,116,quickly
600,5,117,worked
610,5,119,rescue
625,5,122,cats
634,5,124,dogs
640,6,126,At
653,6,129,cat
665,6,132,dog
676,6,135,receive
684,6,136,CPR
692,6,138,oxygen
713,6,143,reported
731,6,147,stable
738,6,148,condition
749,7,150,At
760,7,153,cats
769,7,155,unaccounted
798,7,161,search
812,7,164,house
823,7,167,cats
837,7,170,believed
859,7,174,inside
873,7,177,time
882,7,179,fire
887,7,180,started
897,8,183,One
901,8,184,elderly
909,8,185,woman
916,8,187,Anna
921,8,188,Bencinich
936,8,191,mother
946,8,193,Evelyn
958,8,196,rescued
969,8,198,neighbors
983,8,200,helped
1003,8,204,burning
1011,8,205,house
1020,9,209,There
1030,9,211,smoke
1049,9,215,house
1060,10,218,fire
1065,10,219,started
1080,10,222,basement
1093,10,224,spread
1105,10,227,small
1111,10,228,portion
1132,10,232,floor
1139,11,234,Two
1143,11,235,firefighters
1161,11,237,injured
1175,11,239,fighting
1188,11,241,fire
1202,11,244,transported
1217,11,246,Erie
1222,11,247,County
1229,11,248,Medical
1237,11,249,Center
1246,11,252,said
1251,11,253,Division
1260,11,254,Fire
1265,11,255,Chief
1271,11,256,Thomas
1278,11,257,Ashe
1292,11,260,said
1302,11,262,sections
1318,11,265,kitchen
1326,11,266,wall
1350,11,272,house
1366,11,276,torn
1378,11,279,stop
1387,11,281,fire
1397,11,283,spreading
1419,11,286,walls
1427,12,289,One
1431,12,290,firefighter
1452,12,293,treated
1464,12,295,bite
1469,12,296,injuries
1485,12,299,face
1498,12,302,received
1513,12,304,attempting
1527,12,306,rescue
1536,12,308,dog
1551,13,312,firefighter
1567,13,314,treated
1579,13,316,injuries
1591,13,318,received
1607,13,321,hand
1623,13,325,believed
1645,13,329,caused
1655,13,331,glass
1666,13,334,cat
1670,13,335,scratching
1690,14,339,names
1703,14,342,injured
1711,14,343,firefighters
1732,14,346,known
1743,15,349,injuries
1756,15,351,said
1771,15,355,life
1776,15,356,threatening
1790,16,359,According
1803,16,361,witness
1811,16,362,reports
1824,16,365,home
1829,16,366,owners
1842,16,369,new
1846,16,370,water
1852,16,371,heater
1859,16,372,installed
1879,16,375,week
1899,16,381,known
1912,16,384,fire
1921,16,386,caused
1935,16,389,heater
1945,17,393,We
1948,17,394,believe
1960,17,396,fire
1969,17,398,caused
1982,17,401,electrical
1994,17,403,malfunction
2008,18,406,An
2011,18,407,investigation
2034,18,410,conducted
2046,18,413,said
2051,18,414,Battalion
2061,18,415,Chief
2067,18,416,Joe
2071,18,417,Fahey
2086,18,420,added
2110,18,425,believe
2118,18,426,arson
2132,18,429,cause
