char,sent_n,token_i,word
0,1,0,On
3,1,1,Monday
11,1,3,July
20,1,6,Rhode
26,1,7,Island
33,1,8,State
39,1,9,Police
46,1,10,arrested
57,1,12,man
64,1,14,Providence
76,1,16,Rhode
82,1,17,Island
98,1,20,claim
112,1,23,highest
120,1,24,blood
126,1,26,alcohol
134,1,27,level
145,1,29,recorded
157,1,31,Rhode
163,1,32,Island
175,1,35,person
195,1,39,alive
203,2,42,Stanley
211,2,43,Kobierowski
231,2,48,North
237,2,49,Providence
252,2,51,arrested
269,2,54,drove
279,2,56,automobile
298,2,59,electronic
309,2,60,traffic
317,2,61,message
325,2,62,board
334,2,64,Interstate
349,3,67,According
362,3,69,Maj
367,4,71,Steven
391,4,75,state
397,4,76,police
410,5,80,person
419,5,82,lucky
430,5,84,survived
443,6,88,Kobierowski
459,6,90,found
471,6,93,apparently
482,6,94,intoxicated
499,6,96,police
506,6,97,arrived
521,6,100,scene
534,6,103,accident
556,6,107,trouble
564,6,108,exiting
576,6,110,vehicle
585,7,112,On
594,7,114,taken
607,7,117,state
613,7,118,police
620,7,119,barracks
637,7,123,administered
652,7,125,breathalyzer
665,7,126,test
682,7,129,registered
707,7,134,second
714,7,135,test
719,7,136,registered
736,7,138,percent
750,8,142,legal
756,8,143,limit
766,8,145,driving
784,8,148,influence
797,8,150,Rhode
803,8,151,Island
828,8,157,usually
851,8,161,person
864,8,164,comatose
884,8,168,percent
908,8,173,fatal
915,8,175,according
932,8,178,state
938,8,179,health
945,8,180,department
