char,sent_n,token_i,word
0,1,0,Rumen
6,1,1,Petkov
18,1,4,chief
31,1,7,Bulgarian
41,1,8,Motorycling
53,1,9,federation
73,1,12,invited
84,1,14,Bernie
91,1,15,Ecclestone
107,1,18,Formula
115,1,19,One
119,1,20,boss
128,1,23,discuss
136,1,24,plans
148,1,27,Bulgarian
158,1,28,Grand
164,1,29,Prix
175,1,32,added
188,1,35,Formula
196,1,36,One
200,1,37,calendar
223,2,43,talks
237,2,46,held
253,2,49,German
260,2,50,Grand
266,2,51,Prix
296,2,56,weekend
305,3,58,If
312,3,60,bid
319,3,62,successful
335,3,65,new
339,3,66,circuit
350,3,68,likely
363,3,71,located
371,3,72,near
376,3,73,Pleven
389,4,77,president
402,4,79,Bulgaria
413,4,81,Automobile
424,4,82,Sport
430,4,83,Federation
442,4,85,Georgi
449,4,86,Yankulov
461,4,88,said
472,4,91,lacking
480,4,92,opitimism
504,4,95,bid
519,4,99,current
527,4,100,recession
537,4,101,creating
546,4,102,problems
555,4,103,attracting
566,4,104,sponsors
579,4,106,constructing
594,4,108,circuit
604,5,111,It
611,5,113,announced
638,5,118,Indian
645,5,119,Grand
651,5,120,Prix
664,5,123,added
682,5,127,calendar
692,5,129,delayed
709,5,132,intended
723,5,134,debut
