char,sent_n,token_i,word
0,1,0,German
7,1,1,authorities
24,1,3,searched
37,1,5,homes
46,1,7,Theodor
54,1,8,Reppe
71,1,13,old
75,1,14,student
87,1,16,owns
111,1,21,domain
119,2,23,Reppe
129,2,25,homes
138,2,27,Dresden
150,2,29,Jena
158,2,31,Germany
167,3,33,Wikileaks
177,3,34,describes
201,3,39,uncensorable
214,3,40,Wikipedia
228,3,42,untraceable
240,3,43,mass
245,3,44,document
254,3,45,leaking
266,3,47,analysis
282,4,52,police
289,4,53,report
296,4,54,obtained
308,4,56,Wikileaks
318,4,57,states
329,4,59,reasons
345,4,62,raid
356,4,65,distribution
372,4,67,pornographic
385,4,68,material
400,4,72,discovery
413,4,74,evidence
424,5,77,Wikileaks
444,5,81,asserts
461,5,84,raid
473,5,87,connection
487,5,89,Wikileaks
497,5,90,hosting
506,5,92,censorship
517,5,93,lists
527,5,96,websites
536,5,97,blocked
547,5,99,governments
562,5,101,Australia
573,5,103,Denmark
586,5,106,Thailand
596,6,108,Wikileaks
611,6,110,recently
620,6,111,published
633,6,113,alleged
641,6,114,list
655,6,117,Australian
666,6,118,Communications
685,6,120,Media
691,6,121,Authority
702,6,123,ACMA
713,7,127,list
718,7,128,contains
727,7,129,thousands
740,7,131,URLs
754,7,134,blocked
767,7,136,internet
776,7,137,service
784,7,138,providers
794,7,139,use
802,7,141,government
815,7,143,software
825,8,145,Most
830,8,146,URLs
839,8,148,alleged
847,8,149,child
853,8,150,porn
858,8,151,sites
868,8,153,gambling
877,8,154,sites
884,9,156,One
895,9,159,blocked
903,9,160,URLs
915,9,163,ACMA
922,9,165,list
927,9,166,included
939,9,168,image
945,9,169,previously
956,9,170,hosted
966,9,172,Wikimedia
976,9,173,Commons
985,10,175,Wikileaks
1004,10,178,host
1023,10,182,published
1033,10,183,child
1039,10,184,pornography
1053,11,187,Wikileaks
1063,11,188,goes
1074,11,191,allege
1086,11,193,Mr
1089,11,194,Reppe
1103,11,197,properly
1112,11,198,informed
1128,11,201,rights
1144,11,204,searches
1158,11,206,taking
1165,11,207,place
1172,12,209,According
1185,12,211,Wikileaks
1196,12,213,authorities
1208,12,214,demanded
1221,12,216,German
1228,12,217,domain
1238,12,219,shut
1252,12,222,asked
1263,12,224,passwords
1281,12,227,domain
1291,12,229,handed
1333,13,239,domain
1345,13,242,mirror
1385,13,251,registered
1399,13,253,Mr
1402,13,254,Reppe
1423,13,258,November
1438,14,261,As
1449,14,264,report
1460,14,266,website
1478,14,269,operating
1489,15,271,Reppe
1499,15,273,Wikileaks
1523,15,277,charged
1540,15,280,crimes
1554,15,283,arrests
1578,16,288,Wikileaks
1593,16,290,says
1603,16,292,Reppe
1609,16,293,refused
1620,16,295,sign
1629,16,297,documentation
1648,16,299,authorities
1672,16,304,inaccuracies
