char,sent_n,token_i,word
0,1,0,In
5,1,2,statement
15,1,3,today
22,1,5,Senior
29,1,6,Investigating
43,1,7,Officer
51,1,8,Detective
61,1,9,Superintendent
76,1,10,Mike
81,1,11,Veale
87,1,12,named
93,1,13,Hugo
98,1,14,Quintas
106,1,15,aged
117,1,18,Seymour
125,1,19,Court
132,1,21,Trowbridge
151,1,24,boyfriend
164,1,26,Hayley
171,1,27,Richards
190,1,31,wanted
205,1,34,murder
217,1,37,stated
231,1,40,European
240,1,41,warrant
257,1,44,issued
272,1,47,arrest
280,2,49,Richards
290,2,51,aged
302,2,54,pregnant
318,2,57,time
330,2,60,murder
342,2,63,found
355,2,66,flat
363,2,68,Carders
371,2,69,Corner
379,2,71,Trowbridge
397,2,74,afternoon
410,2,76,Saturday
419,2,77,June
443,2,84,throat
450,2,85,slit
456,3,87,DS
459,3,88,Veale
465,3,89,stated
484,3,93,known
495,3,95,Quintas
503,3,96,boarded
513,3,98,plane
524,3,100,Bristol
532,3,101,Airport
543,3,103,Saturday
552,3,104,afternoon
563,3,106,bound
573,3,108,Portugal
596,3,113,present
604,3,114,whereabouts
620,3,116,unknown
630,4,119,DS
633,4,120,Veale
639,4,121,stated
651,4,123,Joaquim
659,4,124,Sergio
666,4,125,Da
669,4,127,Cunha
676,4,129,aged
688,4,132,shared
697,4,134,house
708,4,136,Quintas
721,4,139,arrested
734,4,141,days
739,4,142,ago
748,4,145,today
754,4,146,appeared
766,4,148,court
772,4,149,charged
785,4,151,perverting
800,4,153,course
810,4,155,justice
837,4,161,remanded
849,4,163,custody
863,4,165,June
891,4,173,appear
901,4,175,Swindon
909,4,176,Crown
915,4,177,Court
925,4,180,DS
928,4,181,Veale
939,4,183,released
950,4,185,photograph
964,4,187,Quintas
976,4,189,publication
992,4,191,broadcast
1007,4,194,appealed
1020,4,196,help
1034,4,199,public
1044,4,201,connection
1062,4,204,car
1070,4,207,L
1072,4,209,registered
1083,4,210,black
1089,4,211,Rover
1099,4,213,SLI
1124,4,220,possession
1142,4,223,Wiltshire
1152,4,224,constabulary
1166,5,226,He
1169,5,227,stated
1184,5,230,knew
1208,5,236,Trowbridge
1219,5,237,area
1231,5,240,days
1236,5,241,leading
1254,5,245,murder
1266,5,248,needed
1276,5,250,know
1305,5,256,period
1321,5,259,evening
1332,5,261,Friday
1339,5,262,June
1361,5,269,following
1371,5,270,afternoon
1383,6,273,DS
1386,6,274,Veale
1392,6,275,urged
1413,6,279,help
1421,6,281,connection
1442,6,284,particular
1453,6,285,line
1461,6,287,enquiry
1472,6,289,contact
1480,6,290,Wiltshire
1490,6,291,Police
1531,6,301,United
1538,6,302,Kingdom
1557,6,306,Crimestoppers
1571,6,307,anonymously
