char,sent_n,token_i,word
9,1,2,Cyberarts
19,1,3,Festival
35,1,6,runs
48,1,8,May
61,1,13,opened
75,1,16,gala
100,1,22,hotel
106,1,23,near
115,1,25,Massachusetts
129,1,26,Institute
142,1,28,Technology
158,2,31,gala
170,2,34,took
175,2,35,place
186,2,38,series
196,2,40,function
205,2,41,rooms
224,2,45,floor
237,2,48,hotel
244,2,50,started
269,2,55,ran
273,2,56,past
282,2,58,stated
289,2,59,end
293,2,60,time
315,3,65,event
321,3,66,featured
330,3,67,food
339,3,69,drink
357,3,74,computer
366,3,75,art
377,3,78,variety
388,3,80,artists
402,3,82,work
415,3,85,featured
431,3,88,festival
442,4,91,Local
448,4,92,Wikipedia
458,4,93,contributor
470,4,94,Samuel
477,4,95,Klein
483,4,96,displayed
495,4,98,customization
512,4,100,Daniel
519,4,101,Wunsch
528,4,103,rcbirds
536,4,104,program
551,4,107,converts
560,4,108,Wikipedia
570,4,109,recent
577,4,110,changes
585,4,111,feeds
598,4,114,series
608,4,116,bird
613,4,117,calls
629,4,120,sounds
645,4,123,open
650,4,125,sound
656,4,126,peep
661,4,127,project
670,4,129,differentiating
686,4,130,edits
699,4,133,anonymity
716,4,136,user
735,4,141,namespace
752,4,144,article
760,4,145,involved
778,4,149,user
785,4,151,contribution
798,4,152,history
807,5,154,Different
817,5,155,types
826,5,157,edits
832,5,158,produced
841,5,159,different
851,5,160,bird
856,5,161,calls
871,5,165,twice
888,5,168,evening
897,5,170,conversation
914,5,172,briefly
922,5,173,interrupted
937,5,175,undo
942,5,176,vandalism
952,5,177,signaled
968,5,180,stream
978,5,182,sound
986,6,185,Martin
993,6,186,Wattenberg
1007,6,189,researcher
1021,6,191,IBM
1027,6,193,local
1033,6,194,research
1042,6,195,lab
1060,6,200,developed
1070,6,201,software
1082,6,203,visualize
1096,6,205,history
1107,6,207,changes
1118,6,209,Wikipedia
1128,6,210,pages
1135,6,212,exhibited
1149,6,214,visualization
1170,6,217,decision
1179,6,218,tree
1189,6,221,computer
1198,6,222,playing
1206,6,223,chess
1213,6,225,described
1223,6,226,jokingly
1236,6,229,Tiny
1241,6,230,Blue
1249,7,234,Other
1255,7,235,presenters
1266,7,236,included
1275,7,237,Newbury
1294,7,240,new
1298,7,241,Boston
1305,7,242,Music
1311,7,243,Project
