char,sent_n,token_i,word
0,1,0,An
3,1,1,Egyptian
12,1,2,baby
18,1,4,born
32,1,7,heads
42,1,10,recovering
61,1,13,successful
72,1,14,operation
85,1,16,remove
96,1,18,second
103,1,19,head
111,1,21,Cairo
120,1,23,Thursday
139,2,29,month
145,2,30,old
149,2,31,baby
158,2,33,suffering
175,2,36,condition
185,2,37,known
194,2,39,Craniopagus
206,2,40,parasiticus
230,2,45,medical
238,2,46,condition
257,2,49,undeveloped
270,2,51,parasitic
280,2,52,twin
285,2,53,head
293,2,55,attached
309,2,58,body
319,2,61,developed
329,2,62,twin
340,3,66,second
347,3,67,head
356,3,69,said
367,3,72,able
375,3,74,smile
385,3,76,blink
404,3,81,capable
415,3,83,independent
427,3,84,life
434,4,87,Manar
440,4,88,Maged
446,4,89,underwent
458,4,91,thirteen
467,4,92,hour
472,4,93,operation
494,4,97,head
499,4,98,removed
508,5,100,There
535,5,105,cases
549,5,108,condition
559,5,109,recorded
569,6,111,A
571,6,112,baby
576,6,113,suffering
594,6,116,underwent
606,6,118,similar
614,6,119,operation
631,6,122,Dominican
641,6,123,Republic
653,6,125,February
679,6,130,survive
689,7,133,Baby
694,7,134,Manar
718,7,139,shows
727,7,141,signs
736,7,143,paralysis
747,8,145,It
753,8,147,expected
776,8,151,remain
786,8,153,intensive
796,8,154,care
816,8,159,week
