char,sent_n,token_i,word
0,1,0,On
3,1,1,Thursday
13,1,3,November
26,1,6,Thanksgiving
39,1,7,Day
44,1,9,Bradley
52,1,10,Priebe
66,1,15,year
71,1,17,old
75,1,18,baby
80,1,19,boy
84,1,20,fell
102,1,24,floor
108,1,25,apartment
118,1,26,window
128,1,28,New
132,1,29,York
137,1,30,City
143,1,32,New
147,1,33,York
153,2,35,He
169,2,39,allowed
180,2,41,leave
190,2,43,hospital
205,2,45,staying
213,2,46,overnight
227,2,48,observation
240,3,50,According
253,3,52,reports
266,3,55,child
272,3,56,sustained
293,3,59,injures
310,3,62,fall
325,3,66,stable
332,3,67,condition
345,4,70,Anna
350,4,71,Priebe
362,4,74,baby
369,4,76,mother
376,4,77,says
395,4,83,miracle
413,4,87,son
425,4,90,break
435,4,92,bones
442,5,94,Brandon
455,5,97,father
463,5,99,says
477,5,102,boy
491,5,106,good
497,6,108,Everything
510,6,110,OK
516,7,114,Bradley
524,7,115,crawled
543,7,119,window
554,7,121,fell
568,7,124,roof
578,7,127,Bronx
584,7,128,music
590,7,129,shop
600,8,132,window
611,8,134,nearly
621,8,136,feet
635,8,139,ground
647,9,142,family
654,9,143,thought
666,9,145,window
677,9,147,closed
686,10,150,Police
714,10,156,reason
724,10,158,suspect
741,10,161,incident
755,10,164,criminal
764,10,165,action
779,10,169,charges
797,10,172,filed
815,10,175,parents
