char,sent_n,token_i,word
0,1,0,Indonesian
11,1,1,Health
18,1,2,officials
32,1,4,concerned
56,1,9,old
60,1,10,girl
69,1,12,died
86,1,16,Avian
92,1,17,Flu
96,1,18,virus
103,1,20,contracted
118,1,22,illness
131,1,25,result
141,1,27,human
150,1,29,human
156,1,30,transmission
173,1,32,officials
189,1,35,team
197,1,37,experts
216,1,41,way
227,1,44,area
235,1,46,determine
250,1,49,cluster
258,1,50,exists
272,2,55,tests
283,2,57,positive
293,3,59,She
297,3,60,died
305,3,62,bird
310,3,63,flu
315,4,65,A
317,4,66,team
322,4,67,left
332,4,69,morning
343,4,71,check
363,4,76,cluster
380,4,81,said
385,4,82,Bird
390,4,83,Flu
394,4,84,Information
406,4,85,Center
413,4,86,scientist
424,4,88,Nurdin
433,5,91,Ai
436,5,92,Siti
441,5,93,Amanah
452,5,95,lived
461,5,97,Garut
468,5,99,located
479,5,101,West
484,5,102,Java
489,5,103,died
497,5,105,August
514,5,108,health
521,5,109,officials
536,5,111,able
544,5,113,determine
571,5,118,deadly
578,5,119,virus
597,5,123,day
607,5,125,arriving
620,5,127,treatment
637,5,130,hospital
648,6,133,It
654,6,135,believed
672,6,138,girl
681,6,140,contact
704,6,145,old
708,6,146,male
713,6,147,named
719,6,148,Umar
724,6,149,Aup
742,6,153,town
754,6,156,infected
772,6,159,virus
784,6,162,health
791,6,163,officials
811,6,167,recovering
827,6,170,local
833,6,171,hospital
843,7,173,He
850,7,175,diagnosed
869,7,178,illness
880,7,180,August
891,8,183,Another
899,8,184,boy
903,8,185,named
909,8,186,Misbah
921,8,190,cousin
931,8,192,Aup
935,8,193,died
940,8,194,earlier
951,8,196,August
970,8,200,tested
985,8,203,disease
997,8,205,officials
1018,8,209,exhibiting
1029,8,210,signs
1042,8,213,illness
1053,9,216,Supari
1060,9,217,Indonesia
1072,9,219,health
1079,9,220,minister
1088,9,221,stated
1100,9,223,tests
1130,9,230,subjects
1142,9,232,determine
1156,9,234,origin
1172,9,238,exact
1178,9,239,type
1190,9,242,virus
1199,10,246,Three
1205,10,247,months
1212,10,248,ago
1217,10,250,seven
1223,10,251,family
1230,10,252,members
1238,10,253,died
1253,10,256,contracted
1268,10,258,virus
1282,10,260,human
1291,10,262,human
1297,10,263,transmission
1312,11,266,So
1315,11,267,far
1323,11,270,people
1335,11,272,died
1349,11,275,virus
1358,11,277,Indonesia
