char,sent_n,token_i,word
0,1,0,Two
4,1,1,doctors
16,1,3,treated
24,1,4,actor
30,1,5,John
35,1,6,Ritter
46,1,8,chest
52,1,9,pain
60,1,11,Burbank
69,1,13,California
85,1,15,cleared
98,1,18,negligence
109,1,19,lawsuit
120,1,21,Friday
128,2,23,Ritter
142,2,26,American
151,2,27,television
166,2,29,film
171,2,30,actor
181,2,32,died
189,2,34,aortic
196,2,35,dissection
213,2,38,September
230,3,42,Ritter
239,3,44,children
252,3,46,widow
259,3,48,Amy
263,3,49,Yasbeck
272,3,51,filed
286,3,55,million
294,3,56,lawsuit
302,3,57,claiming
311,3,58,negligence
329,3,61,doctors
350,3,66,time
355,3,67,Ritter
362,3,68,fell
367,3,69,ill
380,3,73,medical
388,3,74,checkup
400,3,76,years
406,3,77,earlier
420,3,79,problems
434,3,81,Ritter
443,3,83,aorta
465,3,87,spotted
475,4,90,A
477,4,91,jury
482,4,92,hearing
494,4,94,case
502,4,96,Los
506,4,97,Angeles
514,4,98,County
521,4,99,Superior
530,4,100,Court
536,4,101,voted
549,4,106,dismiss
561,4,108,claims
569,4,110,satisfied
588,4,113,defendants
604,4,116,Joseph
611,4,117,Lee
623,4,120,Matthew
631,4,121,Lotysch
640,4,123,acted
646,4,124,properly
668,4,127,examination
684,4,129,treatment
697,4,131,Ritter
706,5,134,Ritter
720,5,137,role
732,5,140,leading
744,5,142,cast
756,5,145,television
767,5,146,series
776,5,148,Simple
783,5,149,Rules
793,5,151,Dating
800,5,152,My
803,5,153,Teenage
811,5,154,Daughter
826,5,156,production
841,5,158,disrupted
858,5,161,death
