char,sent_n,token_i,word
0,1,0,A
2,1,1,body
16,1,4,discovered
34,1,7,River
40,1,8,Avon
48,1,10,Bath
62,1,13,confirmed
75,1,15,missing
83,1,16,student
91,1,17,James
97,1,18,Bubear
112,2,22,year
117,2,24,old
121,2,25,went
126,2,26,missing
137,2,28,March
152,2,31,leaving
162,2,33,fancy
168,2,34,dress
174,2,35,party
187,2,38,city
192,2,39,centre
204,3,42,creative
213,3,43,writing
221,3,44,student
231,3,46,death
250,3,50,treated
261,3,52,suspicious
272,3,53,according
289,3,56,Avon
298,3,58,Somerset
307,3,59,police
320,4,63,Bath
325,4,64,University
336,4,65,student
344,4,66,went
349,4,67,missing
363,4,69,attending
375,4,71,night
390,4,74,friends
399,5,76,He
402,5,77,left
411,5,79,Revolution
422,5,80,bar
454,5,86,seen
462,5,88,CCTV
467,5,89,James
473,5,90,Street
480,5,91,West
492,5,94,night
505,5,97,disapperence
519,6,99,His
523,6,100,passport
536,6,102,phone
546,6,104,found
561,6,107,morning
574,6,110,street
581,6,111,cleaner
591,7,114,Bubear
600,7,116,mother
608,7,118,Vanda
614,7,119,released
625,7,121,statement
635,7,122,saying
643,7,124,We
652,7,126,like
660,7,128,thank
666,7,129,James
674,7,131,fellow
681,7,132,students
698,7,135,people
708,7,137,Bath
717,7,139,taking
761,7,150,support
779,7,153,given
806,7,159,difficult
816,7,160,weeks
823,8,162,I
836,8,165,like
844,8,167,thank
865,8,171,perseverance
881,8,173,trying
891,8,175,find
896,8,176,James
903,9,178,Nothing
918,9,180,like
939,9,185,trouble
961,9,190,I
966,9,192,indebted
986,10,198,Concerns
1005,10,201,raised
1022,10,204,saftey
1036,10,207,River
1042,10,208,Avon
1050,10,210,Bath
1056,11,212,Marion
1063,11,213,Flagg
1071,11,215,son
1075,11,216,Casper
1084,11,218,body
1093,11,220,found
1106,11,223,River
1112,11,224,Avon
1120,11,226,Boxing
1127,11,227,Day
1140,12,231,She
1144,12,232,said
1150,12,234,It
1162,12,237,nice
1174,12,240,better
1181,12,241,lighting
1197,12,244,identify
1212,12,246,blackspots
1233,12,251,said
1239,13,253,Perhaps
1261,13,257,railings
1297,13,263,stop
1311,13,266,walking
1319,13,267,straight
1337,13,270,Midland
1345,13,271,Bridge
1361,13,274,water
1368,14,276,It
1380,14,280,sheer
1386,14,281,drop
1405,14,286,dark
