char,sent_n,token_i,word
0,1,0,Terry
6,1,1,Vo
22,1,5,old
26,1,6,Australian
37,1,7,boy
53,1,11,hands
65,1,14,foot
70,1,15,reattached
84,1,17,surgeons
99,1,19,losing
117,1,23,accident
147,1,30,foot
155,1,33,amputated
166,2,35,He
177,2,38,given
185,2,40,prosthetic
196,2,41,foot
208,2,44,place
220,3,48,operation
236,3,52,attach
249,3,54,limbs
259,3,56,thought
298,3,65,ultimately
309,3,66,unsuccessful
332,3,70,foot
337,3,71,having
344,3,72,died
349,3,73,inside
361,3,76,receiving
371,3,77,insufficient
384,3,78,blood
390,3,79,supply
397,3,80,following
411,3,82,surgery
422,3,84,reattach
437,4,89,That
448,4,91,lead
460,4,94,small
466,4,95,muscles
481,4,98,foot
486,4,99,actually
495,4,100,constricting
513,4,103,toes
518,4,104,bending
537,4,108,deformed
551,4,110,foot
564,4,113,sort
572,4,115,clawed
601,4,121,good
606,4,122,sensation
618,4,125,said
623,4,126,plastic
631,4,127,surgeon
640,4,129,Mr
643,4,130,Robert
650,4,131,Love
655,4,132,today
665,4,135,Australia
677,4,137,ABC
681,4,138,Radio
690,5,142,Even
725,5,151,survive
748,5,158,worse
763,5,161,having
777,5,164,amputation
792,6,169,What
805,6,172,disappointing
845,6,179,days
861,6,183,operation
876,6,186,foot
881,6,187,looked
888,6,188,absolutely
899,6,189,magnificent
916,6,193,said
923,7,196,Terry
931,7,198,hands
942,7,200,healing
956,7,203,said
965,7,205,surgeon
978,8,208,prosthetic
989,8,209,foot
1000,8,211,allow
1013,8,214,walk
1018,8,215,normally
1038,8,219,knee
1047,8,221,intact
