char,sent_n,token_i,word
0,1,0,Les
4,1,1,Neilson
18,1,4,longer
27,1,6,New
31,1,7,Zealand
39,1,8,emergency
54,1,10,operator
73,1,14,Wellington
90,1,17,checked
108,1,21,background
126,1,24,potential
136,1,25,girlfriends
149,2,27,Mr
152,2,28,Neilson
160,2,29,said
187,2,35,case
199,2,38,Employment
210,2,39,Relations
220,2,40,Authority
236,2,43,claims
292,3,55,scapegoat
308,4,59,Nielson
320,4,61,fired
329,4,63,April
343,4,66,year
360,4,70,inappropriate
374,4,71,accessing
388,4,73,disclosure
402,4,75,police
409,4,76,information
428,5,81,Neilson
436,5,82,said
443,5,85,Many
448,5,86,police
455,5,87,regularly
465,5,88,look
473,5,90,acquaintances
491,5,92,friends
506,5,95,database
516,6,97,I
521,6,99,basically
536,6,101,screwed
573,6,108,common
580,6,109,practice
590,7,111,I
604,7,115,information
647,8,123,If
650,8,124,I
654,8,126,socialising
671,8,128,people
682,8,130,I
686,8,132,meeting
694,8,133,new
698,8,134,partners
712,8,136,I
714,8,137,need
722,8,139,know
731,8,141,background
751,8,144,partners
768,8,146,I
776,8,149,want
802,8,155,department
818,8,158,compromising
831,8,159,position
842,9,162,He
856,9,167,protect
880,9,171,organisation
900,10,176,Neilson
912,10,178,worked
928,10,181,New
932,10,182,Zealand
940,10,183,police
954,10,186,years
977,10,191,background
988,10,192,checker
1016,10,199,years
1025,11,203,However
1042,11,206,sold
1051,11,208,information
1072,11,211,parties
1102,11,217,personal
1111,11,218,gain
1118,12,221,I
1129,12,224,disclosed
1143,12,226,information
1166,13,230,I
1171,13,232,given
1180,13,234,explanation
1193,14,236,If
1201,14,238,investigate
1224,14,242,find
1245,14,248,legitimate
1256,14,249,explanation
1272,15,254,There
1293,15,258,says
1298,15,259,I
1319,16,267,Howard
1326,16,268,Broad
1333,16,270,Police
1340,16,271,Commissioner
1354,16,273,said
1361,16,276,Staff
1367,16,277,knew
1379,16,280,wrong
1388,16,282,access
1399,16,284,database
1412,16,286,personal
1421,16,287,use
1426,17,289,If
1443,17,295,wrong
1464,17,299,know
1479,17,303,wrong
1486,18,305,It
1499,18,309,clear
1505,18,310,breach
1515,19,314,Police
1529,19,317,sued
1538,19,319,accessing
1548,19,320,police
1555,19,321,information
1573,19,323,contain
1581,19,324,addresses
1592,19,326,vehicle
1600,19,327,details
1609,19,329,family
1617,19,331,gang
1622,19,332,links
1629,19,334,etc
1635,19,337,according
1648,19,339,Scott
1654,19,340,Optican
1663,19,342,associate
1673,19,343,law
1677,19,344,professor
1690,19,346,Auckland
1699,19,347,University
1720,19,352,private
1728,19,353,information
1746,20,357,revelation
1763,20,360,significant
1775,20,361,breach
1785,20,363,privacy
1797,20,365,police
1810,20,367,face
1815,20,368,lawsuits
1835,20,372,formal
1842,20,373,complaints
1854,21,375,Police
1867,21,378,duty
1875,21,380,investigate
1896,21,383,people
1907,21,385,accessed
1920,21,387,database
1933,21,389,personal
1942,21,390,use
1975,21,398,information
1988,22,400,If
1994,22,402,looks
2000,22,403,like
2016,22,406,consequences
2038,22,410,person
2053,22,413,looked
2070,22,418,need
2078,22,420,contact
2091,22,422,person
2102,22,424,find
2116,22,427,happened
2132,23,432,information
2163,23,436,address
2174,23,438,said
2185,23,441,worth
2224,23,449,private
2232,23,450,investigators
2250,23,452,debt
2255,23,453,collectors
2272,24,457,Nielson
2283,24,459,working
2296,24,462,private
2304,24,463,investigator
2320,24,465,Wellington
2336,24,468,capital
2347,24,470,New
2351,24,471,Zealand
2362,25,475,How
2378,25,479,general
2386,25,480,public
2402,25,483,upset
2417,25,486,local
2423,25,487,policeman
2444,25,490,working
2460,25,493,police
2467,25,494,checks
2502,25,504,street
2513,25,507,checks
2526,25,510,potential
2536,25,511,tenants
2548,25,513,flats
2557,25,515,aunts
2568,25,518,uncles
2576,25,520,criminal
2585,25,521,histories
2601,26,525,Neilson
2609,26,526,said
2616,27,529,A
2618,27,530,spokeswoman
2638,27,533,police
2645,27,534,headquarters
2658,27,535,said
2669,27,539,police
2676,27,540,organisation
2692,27,542,intolerant
2710,27,545,abuses
2720,27,547,information
2740,27,550,held
2746,28,552,As
2754,28,554,case
2759,28,555,illustrates
2772,28,557,action
2787,28,560,taken
2805,28,563,staff
2811,28,564,member
2822,28,566,seeks
2831,28,568,use
2835,28,569,police
2842,28,570,information
2858,28,572,purposes
2867,28,573,unrelated
2886,28,576,duties
2895,29,579,She
2909,29,582,comment
2940,29,588,case
2962,29,592,Employment
2973,29,593,Relations
2983,29,594,Authority
2995,29,597,Greg
3010,29,600,president
3027,29,603,Police
3034,29,604,Association
3047,29,606,said
3063,29,609,union
3073,29,611,reminded
3082,29,612,members
3096,29,615,aware
3111,29,618,use
3118,29,620,police
3125,29,621,information
3141,29,623,facilities
3154,30,626,Operation
3164,30,627,Insider
3179,30,630,investigated
3196,30,632,distribution
3212,30,634,pornographic
3225,30,635,e
3227,30,637,mails
3239,30,639,police
3251,30,642,highlighted
3267,30,644,importance
3292,30,648,facilities
3303,30,649,appropriately
3321,32,654,Quite
3327,32,655,frankly
3336,32,657,I
3338,32,658,think
3348,32,660,police
3362,32,662,explain
3373,32,664,members
3388,32,667,public
3395,32,668,exactly
3408,32,670,happened
3450,32,679,sure
3466,32,683,happen
3485,32,688,Optican
3493,32,689,said
