char,sent_n,token_i,word
0,1,0,Police
10,1,2,La
13,1,3,Grange
21,1,5,North
27,1,6,Carolina
41,1,8,arrested
54,1,10,women
71,1,13,received
82,1,15,tip
95,1,18,Family
102,1,19,Dollar
109,1,20,store
143,1,28,marijuana
153,1,29,ring
159,2,31,Pending
170,2,33,investigation
185,2,35,police
192,2,36,shut
201,2,38,store
214,3,42,Belinda
222,3,43,Pearson
239,3,48,store
245,3,49,manager
261,3,52,associate
271,3,53,Melissa
279,3,54,Collie
296,3,59,arrested
310,3,61,police
317,3,62,found
326,3,64,pounds
340,3,67,drug
345,3,68,inside
356,3,70,store
363,4,72,Earlier
378,4,75,week
384,4,77,police
391,4,78,said
400,4,80,anonymous
410,4,81,tipster
418,4,82,stated
432,4,85,delivery
448,4,88,packages
464,4,91,drug
479,5,95,After
487,5,97,week
495,5,99,investigating
510,5,101,police
517,5,102,arrested
531,5,104,women
540,5,106,March
553,5,109,charged
571,5,112,drug
576,5,113,trafficking
589,6,115,Both
599,6,117,freed
611,6,119,making
618,6,120,bail
632,6,123,scheduled
651,6,127,court
660,6,129,March
676,7,135,marijuana
692,7,138,street
699,7,139,value
708,7,141,approximately
733,8,145,It
755,8,150,thing
768,8,153,store
787,8,157,buy
800,8,163,said
805,8,164,Chris
811,8,165,Hill
819,8,168,major
834,8,171,Lenoir
841,8,172,County
848,8,173,Sheriff
857,9,175,He
860,9,176,said
875,9,179,operation
885,9,180,lasted
894,9,182,week
902,10,185,Owners
916,10,188,store
926,10,190,said
944,10,195,way
955,10,198,location
994,10,205,store
1002,10,207,management
1014,11,209,Family
1021,11,210,Dollar
1033,11,213,United
1040,11,214,States
1047,11,215,chain
1058,11,217,sells
1066,11,219,variety
1077,11,221,things
1089,11,223,food
1094,11,224,items
1101,11,226,clothes
1113,11,228,housewares
1125,12,230,Most
1130,12,231,items
1143,12,234,store
1149,12,235,cost
1172,13,241,There
1195,13,245,stores
