char,sent_n,token_i,word
0,1,0,Following
14,1,2,return
28,1,5,Stardust
37,1,6,space
43,1,7,capsule
60,1,10,encounter
79,1,13,Comet
85,1,14,Wild
93,1,17,NASA
98,1,18,scientists
114,1,20,come
129,1,24,novel
135,1,25,approach
147,1,27,dealing
164,1,30,samples
176,1,33,interstellar
189,1,34,dust
210,1,39,collected
226,1,42,want
231,1,43,help
245,1,46,public
259,2,50,Stardust
268,2,51,spacecraft
279,2,52,carried
290,2,54,aerogel
298,2,56,based
304,2,57,dust
309,2,58,collector
330,2,62,exposed
341,2,64,space
350,2,66,varying
358,2,67,orientations
378,2,69,different
388,2,70,phases
402,2,73,mission
410,3,75,Only
431,3,80,collector
445,3,82,exposed
465,3,85,stream
475,3,87,particles
485,3,88,coming
500,3,91,Comet
506,3,92,Wild
524,3,96,encounter
576,3,107,collect
584,3,108,interstellar
597,3,109,dust
608,3,112,earlier
616,3,113,point
629,3,116,spacecraft
642,3,118,journey
652,4,121,Although
661,4,122,scientists
677,4,124,seen
686,4,126,particles
696,4,127,captured
710,4,129,comet
716,4,130,Wild
733,4,134,examined
746,4,136,aerogel
769,4,141,examined
789,4,145,particles
799,4,146,expected
833,4,153,collector
856,4,157,smallness
867,5,159,They
880,5,162,examined
904,5,166,found
919,5,169,help
942,6,173,It
948,6,175,believed
969,6,179,order
981,6,182,interstellar
994,6,183,dust
999,6,184,particles
1009,6,185,impacted
1022,6,187,aerogel
1040,6,191,resting
1048,6,192,inside
1057,6,194,tiny
1062,6,195,crater
1072,7,198,Stardust
1081,7,199,traveled
1090,7,200,nearly
1103,7,202,billion
1111,7,203,miles
1125,7,206,mission
1133,7,207,lasted
1140,7,208,seven
1146,7,209,years
1153,8,211,At
1156,8,212,times
1169,8,215,traveling
1184,8,218,miles
1192,8,220,second
1200,9,222,That
1204,9,223,s
1206,9,224,fast
1229,9,229,San
1233,9,230,Francisco
1246,9,232,Los
1250,9,233,Angeles
1265,9,236,minute
1276,10,239,Stardust
1285,10,240,set
1291,10,242,new
1299,10,245,time
1304,10,246,record
1325,10,250,fastest
1333,10,251,spacecraft
1347,10,253,return
1357,10,255,Earth
1364,10,257,breaking
1377,10,259,previous
1386,10,260,record
1393,10,261,set
1400,10,263,May
1423,10,268,return
1437,10,271,Apollo
1450,10,274,command
1458,10,275,module
1466,11,277,Don
1470,11,278,Brownlee
1486,11,281,University
1500,11,283,Washington
1512,11,285,Seattle
1520,11,286,said
1530,11,289,spacecraft
1545,11,291,traveled
1581,11,296,Earth
1604,11,302,came
1615,12,305,We
1618,12,306,went
1623,12,307,half
1628,12,309,way
1635,12,311,Jupiter
1646,12,313,meet
1655,12,315,comet
1665,12,317,collect
1673,12,318,samples
1690,13,322,But
1698,13,324,comet
1704,13,325,actually
1713,13,326,came
1730,13,330,outer
1736,13,331,edge
1748,13,334,solar
1754,13,335,system
1777,13,340,orbit
1786,13,342,Neptune
1802,13,346,Pluto
1811,14,350,In
1821,14,353,similar
1837,14,356,distributed
1849,14,357,computing
1859,14,358,projects
1873,14,361,analysis
1882,14,362,work
1895,14,365,project
1911,14,368,spread
1924,14,370,volunteers
1942,14,373,Internet
1966,14,378,asked
1975,14,380,participate
1995,14,383,scientific
2006,14,384,undertaking
2020,15,387,Wikinews
2029,15,388,reporter
2038,15,389,Jason
2044,15,390,Safoutin
2053,15,391,investigated
2084,15,394,project
2097,15,397,discussed
2111,15,399,goals
2133,15,404,founders
2143,16,406,Via
2147,16,407,email
2157,16,410,interviewed
2169,16,411,David
2178,16,413,Anderson
