char,sent_n,token_i,word
0,1,0,Five
5,1,1,Chinese
13,1,2,nationals
24,1,4,identified
38,1,6,Lu
41,1,7,Mingcheng
57,1,12,Wan
61,1,13,Huilan
74,1,18,Chan
79,1,19,Kwok
84,1,20,Kwong
96,1,25,Ngan
101,1,26,Chiu
106,1,27,Kuen
120,1,32,Ieong
126,1,33,Chi
130,1,34,Kai
145,1,40,sentenced
158,1,42,death
167,1,44,firing
174,1,45,squad
184,1,47,trafficking
196,1,48,nearly
209,1,50,tons
217,1,52,marijuana
230,1,54,sea
240,2,58,People
249,2,60,Court
262,2,63,northern
271,2,64,Quang
277,2,65,Ninh
282,2,66,Province
300,2,69,sentence
322,2,74,day
326,2,75,trial
337,2,78,confiscated
356,2,80,jeans
371,2,83,smuggling
389,2,86,million
406,2,89,Yuan
426,2,95,assets
438,3,98,group
449,3,100,hired
458,3,102,April
472,3,105,individuals
484,3,106,known
493,3,108,A
495,3,109,Giai
504,3,111,A
506,3,112,Tran
514,3,114,transfer
527,3,116,marijuana
542,3,118,Pakistan
554,3,120,Canada
570,3,123,caught
580,3,125,May
599,4,132,seizure
621,4,137,largest
632,4,139,Vietnam
642,4,141,history
653,4,144,country
666,4,146,strict
673,4,147,drug
678,4,148,laws
