char,sent_n,token_i,word
8,1,2,old
12,1,3,grandfather
24,1,4,John
29,1,5,Walsh
35,1,6,stands
42,1,7,accused
53,1,9,murdering
69,1,11,victims
84,1,14,small
90,1,15,New
94,1,16,South
100,1,17,Wales
106,1,18,town
114,1,20,Cowra
121,2,22,All
125,2,23,victims
138,2,25,killed
148,2,27,different
158,2,28,ways
165,3,31,Media
171,3,32,organisations
190,3,34,reported
216,3,39,old
220,3,40,man
224,3,41,killed
240,3,44,year
245,3,45,old
249,3,46,grand
255,3,47,daughter
267,3,49,drowning
281,3,52,seven
287,3,53,year
292,3,54,old
296,3,55,brother
308,3,57,killed
320,3,60,blunt
326,3,61,force
332,3,62,trauma
358,3,68,head
372,3,72,wife
381,3,74,killed
391,3,76,multiple
400,3,77,axe
404,3,78,wounds
418,3,81,body
425,3,83,including
439,3,85,head
446,4,88,New
450,4,89,South
456,4,90,Wales
462,4,91,Police
479,4,94,confirm
491,4,96,post
496,4,98,mortem
503,4,99,examination
516,4,101,saying
532,4,104,results
547,4,107,post
552,4,109,mortem
559,4,110,examination
579,4,113,expected
594,4,116,finalised
610,4,119,couple
620,4,121,days
640,4,126,immediately
657,4,128,public
678,5,134,old
682,5,135,man
691,5,138,went
703,5,140,Deniliquin
714,5,141,Local
720,5,142,Court
729,5,144,July
747,5,150,refused
755,5,151,bail
764,5,153,charged
783,5,156,counts
793,5,158,murder
808,5,161,count
817,5,163,attempted
827,5,164,murder
835,6,166,He
841,6,168,currently
856,6,171,special
864,6,172,holding
872,6,173,cell
888,6,176,watch
901,6,179,Junee
907,6,180,Correctional
920,6,181,Centre
928,7,183,A
938,7,185,appearance
959,7,189,Wagga
965,7,190,Wagga
971,7,191,Local
977,7,192,Court
990,7,195,audio
996,7,197,visual
1003,7,198,link
1011,7,200,July
