char,sent_n,token_i,word
0,1,0,Telecom
8,1,1,New
12,1,2,Zealand
24,1,4,apologised
38,1,6,Gay
42,1,7,Hamilton
61,1,10,e
63,1,12,mail
72,1,14,bounced
91,1,17,contained
105,1,19,word
110,1,20,gay
120,1,22,times
131,2,25,automatic
141,2,26,reply
147,2,27,Ms
150,2,28,Hamilton
159,2,29,received
168,2,30,stated
184,2,33,e
186,2,35,mail
199,2,38,suited
211,2,41,business
220,2,43,like
225,2,44,communication
242,3,48,Website
250,3,49,designer
263,3,51,lesbian
272,3,53,Gay
276,3,54,Hamilton
289,3,56,sent
298,3,58,largest
306,3,59,public
313,3,60,company
324,3,62,New
328,3,63,Zealand
338,3,65,message
355,3,68,help
360,3,69,desk
369,3,71,e
371,3,73,mail
377,3,75,asking
395,3,79,able
403,3,81,receive
417,3,83,broadband
427,3,84,services
443,3,87,Nelson
450,3,88,suburb
459,4,91,Lenska
466,4,92,Papich
474,4,94,spokesperson
491,4,96,Telecom
504,4,99,said
514,4,101,e
516,4,103,mails
526,4,105,usually
539,4,107,monitored
549,4,108,internally
569,4,112,words
579,4,114,blocked
590,4,116,help
595,4,117,reduce
602,4,118,harassment
613,4,119,cases
622,4,121,threatening
634,4,122,disciplinary
647,4,123,action
656,5,126,Our
660,5,127,systems
668,5,128,internally
679,5,129,detect
688,5,131,number
698,5,133,words
705,5,135,including
724,5,138,words
730,5,139,gay
738,5,141,heterosexual
766,5,146,deemed
776,5,148,inappropriate
794,5,150,use
801,5,152,work
808,6,155,Telecom
816,6,156,refused
827,6,158,list
842,6,161,words
857,6,164,blocked
867,7,167,Ms
870,7,168,Hamilton
883,7,170,said
900,7,174,worried
928,7,179,time
937,7,181,effort
944,7,182,Telecom
971,7,187,deciding
985,7,189,gay
996,7,192,inappropriate
1010,7,193,word
1018,7,195,e
1020,7,197,mail
1025,7,198,communication
1041,8,201,If
1064,8,207,content
1072,8,208,filters
1089,8,212,maybe
1107,8,215,ensure
1127,8,219,gets
1132,8,220,genuinely
1142,8,221,abusive
1150,8,222,words
1159,9,226,Ms
1162,9,227,Hamilton
1180,9,230,apologised
1197,9,233,Lenska
1204,9,234,Papich
1216,9,237,said
1239,9,242,good
