char,sent_n,token_i,word
0,1,0,A
9,1,3,old
13,1,4,boy
25,1,7,father
37,1,9,shot
46,1,11,killed
53,1,12,Saturday
62,1,13,afternoon
78,1,15,eating
85,1,16,inside
94,1,18,busy
99,1,19,Del
103,1,20,Taco
108,1,21,fast
113,1,22,food
118,1,23,restaurant
132,1,25,San
136,1,26,Bernadino
147,1,28,California
170,1,32,shooter
178,1,33,turned
187,1,35,gun
204,2,40,According
221,2,43,San
225,2,44,Bernadino
235,2,45,Police
242,2,46,Department
262,2,50,old
266,2,51,Jimmy
272,2,52,Schlager
281,2,53,arrived
296,2,56,Del
300,2,57,Taco
315,2,60,PST
327,2,63,UTC
337,2,67,bicycle
351,2,71,armed
366,2,74,semi
371,2,76,automatic
381,2,77,guns
387,2,79,entered
399,2,81,restaurant
414,2,83,opened
421,2,84,fire
431,2,87,family
455,2,92,dining
476,3,96,employees
496,3,99,customers
510,3,101,ran
525,3,105,restaurant
540,3,107,escaped
556,3,109,injury
569,4,113,father
583,4,116,family
591,4,118,identified
613,4,122,old
617,4,123,Alex
622,4,124,Trujillo
636,4,127,declared
645,4,128,dead
657,4,131,scene
664,4,133,said
673,4,135,San
677,4,136,Bernadino
687,4,137,Fire
692,4,138,Department
704,5,140,His
708,5,141,wife
721,5,144,sons
731,5,146,taken
740,5,148,Loma
745,5,149,Linda
751,5,150,University
762,5,151,Medical
770,5,152,Center
780,5,154,critical
789,5,155,condition
800,6,157,His
811,6,160,old
815,6,161,son
820,6,163,Adrian
828,6,165,died
833,6,166,shortly
852,7,170,victims
865,7,172,suffered
878,7,174,bullet
885,7,175,wounds
904,7,179,mother
916,7,182,police
927,7,184,received
946,7,188,gunshots
960,8,191,names
981,8,196,old
985,8,197,woman
1006,8,202,old
1010,8,203,son
1028,8,207,released
1038,9,209,Both
1043,9,210,remained
1055,9,212,critical
1064,9,213,condition
1077,9,215,Saturday
1086,9,216,night
1094,10,219,After
1100,10,220,shooting
1113,10,222,family
1121,10,224,Schlager
1131,10,226,later
1137,10,227,identified
1155,10,230,woman
1163,10,232,step
1168,10,234,father
1176,10,236,shot
1196,10,240,head
1202,11,242,He
1209,11,244,taken
1218,11,246,Arrowhead
1228,11,247,Regional
1237,11,248,Medical
1245,11,249,Center
1262,11,253,later
1268,11,254,died
1282,11,257,self
1287,11,259,inflicted
1297,11,260,gunshot
1305,11,261,wound
1318,11,264,head
1324,12,266,Police
1331,12,267,said
1336,12,268,Schlager
1349,12,270,previously
1365,12,272,arrested
1376,12,274,number
1386,12,276,times
1396,12,279,charges
1409,12,281,included
1418,12,282,theft
1428,12,284,assault
1443,12,287,deadly
1450,12,288,weapon
